time_min,rr_bpm,ti_s,te_s,vt_ml,vt_ml_kg,raw_insp_cmH2O_s_L,raw_exp_cmH2O_s_L,crs_ml_cmH2O,tau_exp_s,expiratory_residual_fraction,trapped_volume_ml,trapped_volume_ml_kg,autopeep_cmH2O,measured_autopeep_cmH2O,occult_autopeep_cmH2O,total_peep_cmH2O,pplat_cmH2O,ppeak_cmH2O,alveolar_ventilation_l_min,paco2_mmHg,etco2_mmHg,ph,map_mmHg,trigger_work_index,external_peep_excess_cmH2O,barotrauma_risk,hemodynamic_risk,ventilation_risk,global_risk_score,unsafe_physiology,simulation_terminated,safety_message
12.5,30.0,0.64,1.3599999999999999,185.02640144673973,6.60808576595499,29.104760084735194,51.22437774913395,27.319697973167212,1.577710834673326,0.42231305439681344,137.97041760627303,4.927514914509751,5.3992436743767565,5.221068633122323,0.17817504125443318,10.399243674376756,17.171880825360944,17.171880825360944,2.4230076461421395,51.858193761815684,46.12744403570501,7.309217443633252,63.95056724421743,0.24553485974170522,0.0,low,low,low,0.1535600680464741,False,False,
12.5833,30.0,0.64,1.3599999999999999,185.05936947189187,6.60926319542471,29.097818443240104,51.21216046010259,27.3194382870118,1.57733454217116,0.4222262177382626,137.9458809498031,4.926638605350111,5.398334786610883,5.220189738652724,0.178145047958159,10.398334786610883,17.172243075928556,17.172243075928556,2.4239932396104096,51.83710826693363,46.10887711495479,7.3093577027575725,63.95124891004184,0.2449758937656932,0.0,low,low,low,0.15359018007748215,False,False,
12.6667,30.0,0.64,1.3599999999999999,185.09224964828607,6.610437487438788,29.090897430679274,51.19997947799553,27.31917932081659,1.5769593679222624,0.42213961566941216,137.92140876675973,4.925764598812847,5.397428262432618,5.219313129772342,0.17811513266027656,10.39742826243262,17.17260432005489,17.17260432005489,2.4249763906942743,51.81609209977728,46.090371217957816,7.309497569192757,63.951928803175534,0.2444183813960603,0.0,low,low,low,0.15362020862516362,False,False,
12.75,30.0,0.64,1.3599999999999999,185.12504218108774,6.611608649324562,29.08399698574834,51.187834694917086,27.31892107271724,1.5765853086034465,0.42205324762473706,137.8970009125085,4.924892889732447,5.396524096688941,5.2184388014982055,0.17808529519073524,10.39652409668894,17.17296456036332,17.17296456036332,2.4259571040956978,51.79514501219446,46.0719261263999,7.3096370439721206,63.952606927483295,0.24386231946369855,0.0,low,low,low,0.153650153905701,False,False,
12.8333,30.0,0.64,1.3599999999999999,185.1577472751489,6.612776688398175,29.077117047325114,51.175726003292205,27.31866354085356,1.5762123609014,0.4219671130396781,137.8726572425928,4.9240234729497425,5.395622284232147,5.2175667488524855,0.17805553537966112,10.395622284232147,17.173323799471195,17.173323799471195,2.42693538451518,51.77426675704479,46.053541622856514,7.309776128126619,63.953283286825894,0.24330770480277017,0.0,low,low,low,0.1536800161347916,False,False,
12.9167,30.0,0.64,1.3599999999999999,185.1903651350076,6.613941611964557,29.07025755446906,51.16365329586555,27.318406723369534,1.5758405215126592,0.42188121135064327,137.84837761273496,4.923156343311963,5.3947228199199095,5.2166969668625525,0.17802585305735708,10.39472281991991,17.173682039989888,17.173682039989888,2.4279112366517004,51.75345708819491,46.03521749078856,7.309914822684854,63.95395788506007,0.24275453425074436,0.0,low,low,low,0.15370979552765202,False,False,
13.0,30.0,0.64,1.3599999999999999,185.22289596488758,6.615103427317414,29.063418446420734,51.1516164657005,27.318150618413295,1.5754697871435757,0.4217955419950081,137.82416187883663,4.922291495672737,5.393825698615285,5.215829450560981,0.17799624805430447,10.393825698615284,17.174039284524774,17.174039284524774,2.428884665202679,51.732715760513415,46.01695351453801,7.310053128673077,63.95463072603854,0.24220280464840044,0.0,low,low,low,0.1537394922990151,False,False,
13.0833,30.0,0.64,1.3599999999999999,185.2553399686977,6.616262141739204,29.056599662601258,51.13961540617822,27.31789522413714,1.5751001545102894,0.42171010441111656,137.80000989697973,4.921428924892133,5.392930915186767,5.214964194985604,0.17796672020116322,10.392930915186767,17.174395535675266,17.174395535675266,2.429855674863925,51.71204252986619,45.99874947932368,7.310191047115196,63.95530181360992,0.24165251283986172,0.0,low,low,low,0.15376910666313376,False,False,
13.1667,30.0,0.64,1.3599999999999999,185.28769735003155,6.617417762501127,29.049801142611773,51.12765001099673,27.31764053869747,1.5747316203386996,0.42162489803828196,137.77592152342731,4.920568625836689,5.392038464508323,5.214101195179548,0.1779372693287744,10.392038464508323,17.17475079603482,17.17475079603482,2.4308242703295857,51.69143715311154,45.98060517123706,7.3103285790327694,63.955971151618755,0.24110365567261852,0.0,low,low,low,0.15379863883378153,False,False,
13.25,30.0,0.64,1.3599999999999999,185.3199683121665,6.61857029686309,29.043022826232928,51.115720174169965,27.317386560254864,1.5743641813644351,0.42153992231678733,137.75189661462375,4.91971059337942,5.3911483414594,5.213240446191239,0.1779078952681603,10.391148341459399,17.17510506819093,17.17510506819093,2.431790456292098,51.67089938809557,45.96252037723817,7.3104657254450185,63.95663874390545,0.24055622999753082,0.0,low,low,low,0.15382808902425077,False,False,
13.3333,30.0,0.64,1.3599999999999999,185.35215305806383,6.619719752073708,29.036264653424315,51.103825790026804,27.317133286973995,1.5739978343328258,0.42145517668788657,137.72793502719617,4.918854822399863,5.390260540924995,5.21238194307447,0.1778785978505253,10.390260540924995,17.175458354725166,17.175458354725166,2.432754237442143,51.6504289936473,45.94449488515135,7.310602487368827,63.95730459430625,0.24001023266887198,0.0,warning,low,low,0.15385745744735715,False,False,
13.4167,30.0,0.64,1.3599999999999999,185.38425179036764,6.620866135370273,29.02952656432395,51.091966753210166,27.31688071702369,1.5736325759988734,0.4213706605938046,137.70403661795422,4.918001307784079,5.3893750577956405,5.211525680888384,0.17784937690725666,10.38937505779564,17.17581065821313,17.17581065821313,2.4337156184686,51.63002572957403,45.926528483661095,7.310738865818749,63.95796870665327,0.23946566054431892,0.0,warning,low,low,0.1538867443154354,False,False,
13.5,30.0,0.64,1.3599999999999999,185.41626471140495,6.622009453978748,29.022808499247766,51.08014295867608,27.316628848576865,1.5732684031272235,0.4212863734777386,137.68020124389176,4.917150044424706,5.38849188696749,5.210671654697562,0.17782023226992738,10.38849188696749,17.176161981224553,17.176161981224553,2.4346746040584977,51.60968935665661,45.90862096230796,7.310874861807001,63.95863108477438,0.23892251048500623,0.0,warning,low,low,0.15391594984034535,False,False,
13.5833,30.0,0.64,1.3599999999999999,185.44819202318476,6.623149715113741,29.016110398689033,51.06835430169271,27.316377679810557,1.5729053124921357,0.4212023147838581,137.65642876218686,4.9163010272209595,5.387611023342307,5.209819859572011,0.17779116377029602,10.387611023342307,17.176512326323227,17.176512326323227,2.4356311988969663,51.589419636644855,45.89077211148451,7.311010476343482,63.95929173249327,0.23838077935551902,0.0,warning,low,low,0.1539450742334699,False,False,
13.6667,30.0,0.64,1.3599999999999999,185.48003392739776,6.624286925978491,29.009432203317886,51.056600677839484,27.31612720890591,1.5725433008774563,0.4211184839573061,137.6327190302026,4.915454251078664,5.386732461827513,5.208970290587206,0.1777621712403077,10.386732461827513,17.17686169606704,17.17686169606704,2.4365854076671916,51.56921633225289,45.87298172243122,7.311145710435762,63.95995065362936,0.23784046402392076,0.0,warning,low,low,0.1539741177057156,False,False,
13.75,30.0,0.64,1.3599999999999999,185.5117906254158,6.62542109376485,29.002773853980763,51.04488198300615,27.315877434048176,1.5721823650765896,0.4210348804441993,137.60907190548775,4.914609710910277,5.385856197336214,5.208122942824119,0.17773325451209487,10.385856197336214,17.17721009300799,17.17721009300799,2.4375372350503675,51.5490792071546,45.85524958723249,7.311280565089092,63.96060785199784,0.23730156136177133,0.0,warning,low,low,0.15400308046751263,False,False,
13.8333,30.0,0.64,1.3599999999999999,185.54346231829186,6.62655222565328,28.996135291699893,51.03319811339182,27.315628353426657,1.5718225018924683,0.42095150369162887,137.5854872457778,4.913767401634922,5.384982224787248,5.207277811369269,0.17770441341797927,10.384982224787247,17.177557519692225,17.177557519692225,2.438486685725657,51.529008025978875,45.83757549881247,7.311415041306413,63.96126333140956,0.23676406824415772,0.0,warning,low,low,0.1540319627288202,False,False,
13.9167,30.0,0.64,1.3599999999999999,185.57504920675876,6.627680328812813,28.98951645767278,51.0215489655041,27.315379965234794,1.5714637081375267,0.42086835314766113,137.56196490899487,4.912927318178388,5.384110539105182,5.206434891314711,0.17767564779047085,10.384110539105182,17.17790397865998,17.17790397865998,2.4394337643701354,51.50900255430534,45.81995925093127,7.311549140088345,63.96191709567111,0.23622798154968666,0.0,warning,low,low,0.15406076469912017,False,False,
14.0,30.0,0.64,1.3599999999999999,185.60655149122965,6.628805410401059,28.98291729327166,51.009934436158126,27.315132267670062,1.5711059806336705,0.42078542826133747,137.5385047532489,4.912089455473175,5.383241135220371,5.2055941777580985,0.17764695746227233,10.38324113522037,17.17824947244566,17.17824947244566,2.440378475658758,51.48906255865954,45.802400638180764,7.311682862433206,63.96256914858472,0.23569329816052806,0.0,warning,low,low,0.15408948658742344,False,False,
14.0833,30.0,0.64,1.3599999999999999,185.6379693717969,6.629927477564175,28.976337740043018,50.998354422475714,27.31488525893404,1.5707493162122521,0.42070272848267604,137.51510663683817,4.911253808458506,5.382374008068976,5.2047556658027,0.17761834226627649,10.382374008068975,17.178594003577807,17.178594003577807,2.4413208242643023,51.4691878065087,45.78489945598087,7.311816209337007,63.963219493948266,0.23516001496242034,0.0,warning,low,low,0.1541181286022681,False,False,
14.1667,30.0,0.64,1.3599999999999999,185.66930304823205,6.631046537436859,28.969777739707034,50.98680882188439,27.31463893723236,1.5703937117140394,0.4206202532626714,137.4917704182499,4.910420372080353,5.3815091525929954,5.203919350557427,0.17758980203556884,10.381509152592995,17.178937574579116,17.178937574579116,2.4422608148573306,51.449378066257125,45.76745550057545,7.3119491817934525,63.96386813555525,0.2346281288446922,0.0,warning,low,low,0.15414669095172134,False,False,
14.25,30.0,0.64,1.3599999999999999,185.7005527199853,6.632162597142332,28.963237234157084,50.97529753211647,27.314393300774704,1.5700391639891875,0.4205380020532948,137.46849595616078,4.909589141291456,5.380646563740294,5.203085227136865,0.17756133660342943,10.380646563740294,17.179280187966476,17.179280187966476,2.443198452106149,51.42963310724166,45.7500685690284,7.312081780793957,63.964515077194775,0.23409763670028083,0.0,warning,low,low,0.15417517384337884,False,False,
