time_min,rr_bpm,ti_s,te_s,vt_ml,vt_ml_kg,raw_insp_cmH2O_s_L,raw_exp_cmH2O_s_L,crs_ml_cmH2O,tau_exp_s,expiratory_residual_fraction,trapped_volume_ml,trapped_volume_ml_kg,autopeep_cmH2O,measured_autopeep_cmH2O,occult_autopeep_cmH2O,total_peep_cmH2O,pplat_cmH2O,ppeak_cmH2O,alveolar_ventilation_l_min,paco2_mmHg,etco2_mmHg,ph,map_mmHg,trigger_work_index,external_peep_excess_cmH2O,barotrauma_risk,hemodynamic_risk,ventilation_risk,global_risk_score,unsafe_physiology,simulation_terminated,safety_message,scenario_id,scenario_label,vei_proxy_ml_kg,paco2_etco2_gap_mmHg,pip_minus_pplat_cmH2O
9.75,26.0,0.7692307692307692,1.5384615384615383,175.0,7.0,39.30243655610305,99.04214012137969,19.20584860144267,2.4760535030344926,0.5372261457862654,219.43397851990466,8.777359140796186,12.489201859969201,10.840627214453267,1.648574645515934,15.489201859969201,24.601009603098795,57.353040066518005,1.3573733607522012,87.42067837123462,67.98986615134493,7.139782583127481,54.549185101317754,0.0,0.0,warning,warning,warning,1.3239712667859687,False,False,,high_rr_dynamic_hyperinflation,High respiratory rate,15.777359140796186,19.430812219889688,32.75203046341921
9.8333,26.0,0.7692307692307692,1.5384615384615383,175.0,7.0,39.292180288607106,99.0162943272899,19.208003680091483,2.4754073581822476,0.5371390230006081,219.35701142530405,8.774280457012162,12.483420478394285,10.83560897524624,1.647811503148045,15.483420478394285,24.594205904855976,57.33768947869523,1.3578309169189544,87.39121971773652,67.96897617939311,7.139884440028515,54.55535456171756,0.0,0.0,warning,warning,warning,1.3217992838271413,False,False,,high_rr_dynamic_hyperinflation,High respiratory rate,15.774280457012162,19.42224353834341,32.74348357383926
9.9167,26.0,0.7692307692307692,1.5384615384615383,175.0,7.0,39.281954500338315,98.99052534085254,19.210152316325612,2.474763133521314,0.5370521279085911,219.2802744169424,8.771210976677697,12.477657671092377,10.830606858508183,1.6470508125841938,15.477657671092377,24.58742406535868,57.32238614897395,1.3582871452977585,87.36186631140299,67.94816021317911,7.139985977570262,54.56150434294543,0.0,0.0,warning,warning,warning,1.3196344563756344,False,False,,high_rr_dynamic_hyperinflation,High respiratory rate,15.771210976677697,19.413706098223884,32.73496208361527
10.0,26.0,0.7692307692307692,1.5384615384615383,175.0,7.0,39.27175910071954,98.96483293381324,19.21229452948924,2.474120823345331,0.5369654600032421,219.20376680395572,8.768150672158228,12.471913374169112,10.825620808778789,1.6462925653903238,15.471913374169112,24.580664009414157,57.307129926680446,1.3587420496996432,87.33261771521013,67.92741794892626,7.140087196818975,54.56763451211471,0.0,0.0,warning,warning,warning,1.3174767583098559,False,False,,high_rr_dynamic_hyperinflation,High respiratory rate,15.768150672158228,19.40519976628387,32.72646591726629
10.0833,26.0,0.7692307692307692,1.5384615384615383,175.0,7.0,39.26159399944282,98.93921687859591,19.214430338868112,2.473480421964898,0.5368790187782171,219.12748789756733,8.765099515902694,12.466187523975625,10.820650770810843,1.645536753164782,15.466187523975625,24.57392566211857,57.29192066165426,1.3591956339246771,87.30347349436524,67.90674908439095,7.140188098836875,54.573745136082024,0.0,0.0,warning,warning,warning,1.3153261636216071,False,False,,high_rr_dynamic_hyperinflation,High respiratory rate,15.765099515902694,19.396724409974283,32.71799499953569
10.1667,26.0,0.7692307692307692,1.5384615384615383,175.0,7.0,39.251459106468594,98.91367694830085,19.2165597636897,2.4728419237075214,0.5367928037278041,219.05143701108227,8.762057480443291,12.46048005710749,10.815696689569302,1.6447833675381887,15.46048005710749,24.567208948855747,57.27675820424625,1.3596479017619976,87.27443321629273,67.88615331885298,7.1402886846821705,54.57983628144844,0.0,0.0,warning,warning,warning,1.313182646415489,False,False,,high_rr_dynamic_hyperinflation,High respiratory rate,15.762057480443291,19.38827989743976,32.7095492553905
10.25,26.0,0.7692307692307692,1.5384615384615383,175.0,7.0,39.241354332024834,98.88821291670259,19.218682823123352,2.472205322917565,0.5367068143469242,218.9756134598804,8.759024538395217,12.454790910403629,10.81075851023035,1.6440324001732787,15.454790910403629,24.560513795295883,57.26164240531658,1.3600988569898438,87.2454964506202,67.86563035310598,7.140388955409077,54.58590801456066,0.0,0.0,warning,warning,warning,1.3110461809082607,False,False,,high_rr_dynamic_hyperinflation,High respiratory rate,15.759024538395217,19.37986609751421,32.701128610020696
10.3333,26.0,0.7692307692307692,1.5384615384615383,175.0,7.0,39.23127958660633,98.86282455824795,19.220799536280513,2.471570613956199,0.5366210501311344,218.9000165614102,8.756000662456408,12.44912002094519,10.805836178180424,1.643283842764765,15.44912002094519,24.553840127394253,57.24657311623286,1.3605485033755964,87.21666276916386,67.84517988944766,7.140488912067837,54.59196040151217,0.0,0.0,warning,warning,warning,1.3089167414282064,False,False,,high_rr_dynamic_hyperinflation,High respiratory rate,15.756000662456408,19.371482879716197,32.69273298883861
10.4167,26.0,0.7692307692307692,1.5384615384615383,175.0,7.0,39.22123478097383,98.83751164805405,19.222909922214885,2.4709377912013513,0.5365355105766292,218.8246456351826,8.752985825407304,12.44346732605449,10.800929639015298,1.6425376870391926,15.44346732605449,24.547187871389923,57.23155018886812,1.3609968446758036,87.18793174591525,67.82480163167061,7.140588555704732,54.597993508144306,0.0,0.0,warning,warning,warning,1.3067943024145823,False,False,,high_rr_dynamic_hyperinflation,High respiratory rate,15.752985825407304,19.36313011424464,32.6843623174782
10.5,26.0,0.7692307692307692,1.5384615384615383,175.0,7.0,39.211219826153304,98.81227396190631,19.22501399992259,2.470306849047658,0.5364501951802438,218.74950000276462,8.749980000110584,12.437832763293947,10.796038838539147,1.6417939247548006,15.437832763293947,24.540556953804533,57.216573475598956,1.3614438846362198,87.159302957027,67.80449528505262,7.14068788736211,54.604007400047514,0.0,0.0,warning,warning,warning,1.3046788384169568,False,False,,high_rr_dynamic_hyperinflation,High respiratory rate,15.749980000110584,19.35480767197437,32.67601652179442
