time_min,rr_bpm,ti_s,te_s,vt_ml,vt_ml_kg,raw_insp_cmH2O_s_L,raw_exp_cmH2O_s_L,crs_ml_cmH2O,tau_exp_s,expiratory_residual_fraction,trapped_volume_ml,trapped_volume_ml_kg,autopeep_cmH2O,measured_autopeep_cmH2O,occult_autopeep_cmH2O,total_peep_cmH2O,pplat_cmH2O,ppeak_cmH2O,alveolar_ventilation_l_min,paco2_mmHg,etco2_mmHg,ph,map_mmHg,trigger_work_index,external_peep_excess_cmH2O,barotrauma_risk,hemodynamic_risk,ventilation_risk,global_risk_score,unsafe_physiology,simulation_terminated,safety_message,scenario_id,scenario_label,vei_proxy_ml_kg,paco2_etco2_gap_mmHg,pip_minus_pplat_cmH2O
2.25,14.0,1.0714285714285714,3.2142857142857144,114.19644985472537,6.34424721415141,77.97665447587465,175.44747257071796,14.334316155735566,2.6843463303319846,0.301972776465338,54.35550352736942,3.019750195964968,4.175396177520293,3.486455808229444,0.6889403692908487,7.175396177520293,15.142044088312474,19.0,0.6936092243255717,100.78153165850688,20.477527728703176,7.097748957429504,56.24504731730579,0.0,0.0,low,low,warning,1.3501214456660318,False,False,,silent_chest_low_etco2,Silent chest / EtCO2 pitfall,9.363997410116378,80.3040039298037,3.857955911687526
2.3333,14.0,1.0714285714285714,3.2142857142857144,114.28164811977362,6.348980451098535,77.91016337686075,175.29786759793672,14.333172083148643,2.6820573742484317,0.3016643431856386,54.316452728012194,3.0175807071117884,4.1727294745363315,3.4842291112378367,0.6885003632984947,7.1727294745363315,15.145957414367832,19.0,0.694879596520861,100.5972838316047,20.44116396176201,7.098277542558391,56.25706188367322,0.0,0.0,low,low,warning,1.3416857112669347,False,False,,silent_chest_low_etco2,Silent chest / EtCO2 pitfall,9.366561158210324,80.15611986984268,3.8540425856321683
2.4167,14.0,1.0714285714285714,3.2142857142857144,114.36659897620096,6.353699943122276,77.84393778863462,175.1488600244279,14.332031716456912,2.679777558373747,0.30135693173314404,54.27749985578902,3.0154166586549453,4.1700687911480525,3.4820074406086237,0.6880613505394289,7.1700687911480525,15.149858484529645,19.0,0.6961472378172987,100.41410236600808,20.40501054016613,7.098804350900188,56.26903882450209,0.0,0.0,low,low,warning,1.3332911050562446,False,False,,silent_chest_low_etco2,Silent chest / EtCO2 pitfall,9.369116601777222,80.00909182584195,3.850141515470355
2.5,14.0,1.0714285714285714,3.2142857142857144,114.45130334951634,6.358405741639796,77.77797622021805,175.00044649549062,14.33089503873668,2.6775068313810064,0.30105053764433914,54.23864466782765,3.013258037101536,4.167414117116946,3.47979078779265,0.6876233293242962,7.167414117116946,15.153747353118767,19.0,0.697412154501278,100.23197839158381,20.3690657127179,7.099329390743021,56.28097829857724,0.0,0.0,low,low,warning,1.3249373238728408,False,False,,silent_chest_low_etco2,Silent chest / EtCO2 pitfall,9.371663778741333,79.86291267886591,3.846252646881233
2.5833,14.0,1.0714285714285714,3.2142857142857144,114.53576216734545,6.363097898185859,77.71227718668382,174.8526236700386,14.329762033084588,2.675245142151591,0.30074515645700195,54.19988691831823,3.011104828795457,4.1647654419477735,3.477579144026391,0.6871862979213827,7.1647654419477735,15.157624074415292,19.0,0.6986743529437526,100.05090312171171,20.33332774473518,7.099852670363036,56.2928804647086,0.0,0.0,low,low,warning,1.3166240670135507,False,False,,silent_chest_low_etco2,Silent chest / EtCO2 pitfall,9.374202726981316,79.71757537697653,3.842375925584708
2.6667,14.0,1.0714285714285714,3.2142857142857144,114.61997635941484,6.367776464411936,77.6468392091117,174.70538822050133,14.328632682617426,2.67299243977367,0.30044078371023386,54.161226358537675,3.0089570199187596,4.162122754890508,3.4753725003335743,0.6867502545569342,7.162122754890508,15.16148870265916,19.0,0.6999338395999719,99.87086785224038,20.297794917844303,7.1003741980244826,56.30474548173083,0.0,0.0,low,low,warning,1.308351036202831,False,False,,silent_chest_low_etco2,Silent chest / EtCO2 pitfall,9.376733484330696,79.57307293439608,3.8385112973408404
2.75,14.0,1.0714285714285714,3.2142857142857144,114.70394685753551,6.372441492085306,77.58166081454483,174.55873683272588,14.327506970471934,2.670748673540706,0.3001374149444898,54.12266273687387,3.0068145964929927,4.159486044942271,3.473170847526796,0.6863151974154746,7.159486044942271,15.165341292050712,19.0,0.7011906210092105,99.69186396045905,20.26246552977636,7.100893981979789,56.31657350850282,0.0,0.0,low,low,warning,1.300117935562953,False,False,,silent_chest_low_etco2,Silent chest / EtCO2 pitfall,9.379256088578298,79.42939843068268,3.8346587079492878
2.8333,14.0,1.0714285714285714,3.2142857142857144,114.78767459558706,6.37709303308817,77.51674053594643,174.41266620587945,14.326384879804591,2.6685137929499554,0.2998350457016067,54.084195798849535,3.0046775443805296,4.156855300849239,3.4709741762091144,0.6858811246401246,7.156855300849239,15.16918189675127,19.0,0.7024447037944992,99.51388290408434,20.227337894166375,7.101412030469633,56.328364703907226,0.0,0.0,low,low,warning,1.2919244715846134,False,False,,silent_chest_low_etco2,Silent chest / EtCO2 pitfall,9.3817705774687,79.28654500991797,3.8308181032487294
2.9167,14.0,1.0714285714285714,3.2142857142857144,114.8711605095016,6.381731139416756,77.45207691215691,174.26717305235306,14.325266393791441,2.6662877477010016,0.29953367152483323,54.045825287146116,3.0025458492858954,4.1542305111085565,3.4687824767756443,0.6854480343329121,7.1542305111085565,15.173010570883687,19.0,0.7036960946623558,99.33691622026201,20.192410340355472,7.101928351723021,56.34011922685011,0.0,0.0,low,low,warning,1.28377035309793,False,False,,silent_chest_low_etco2,Silent chest / EtCO2 pitfall,9.384276988702652,79.14450587990655,3.8269894291163133
3.0,14.0,1.0714285714285714,3.2142857142857144,114.95440553724798,6.386355863180444,77.38766848785134,174.12225409766552,14.324151495627882,2.6640704876942825,0.2992332879588579,54.00755094162733,3.0004194967570736,4.151611663970221,3.4665957394151343,0.6850159245550866,7.151611663970221,15.176827368532908,19.0,0.704944800402514,99.1609555245834,20.157681213196007,7.102442953957357,56.35183723626034,0.0,0.0,low,low,warning,1.2756552912439587,False,False,,silent_chest_low_etco2,Silent chest / EtCO2 pitfall,9.386775359937516,79.0032743113874,3.8231726314670915
