time_min,rr_bpm,ti_s,te_s,vt_ml,vt_ml_kg,raw_insp_cmH2O_s_L,raw_exp_cmH2O_s_L,crs_ml_cmH2O,tau_exp_s,expiratory_residual_fraction,trapped_volume_ml,trapped_volume_ml_kg,autopeep_cmH2O,measured_autopeep_cmH2O,occult_autopeep_cmH2O,total_peep_cmH2O,pplat_cmH2O,ppeak_cmH2O,alveolar_ventilation_l_min,paco2_mmHg,etco2_mmHg,ph,map_mmHg,trigger_work_index,external_peep_excess_cmH2O,barotrauma_risk,hemodynamic_risk,ventilation_risk,global_risk_score,unsafe_physiology,simulation_terminated,safety_message,scenario_id,scenario_label,vei_proxy_ml_kg,paco2_etco2_gap_mmHg,pip_minus_pplat_cmH2O
15.6667,14.0,0.8571428571428571,3.4285714285714284,162.5,6.5,45.08589978982601,126.24051941151282,18.77921022952372,2.4616901285245,0.24838599095086752,58.00319461887727,2.3201277847550905,3.3762834401925224,2.930614026087109,0.44566941410541316,6.376283440192522,15.0294694908245,60.11536928065051,1.2256804071637533,73.05024170794124,59.47632010678832,7.195499653333574,62.38678117985994,0.0,0.0,low,low,low,1.0270020799985584,False,False,,safe_controlled_hypoventilation,Controlled hypoventilation,8.82012778475509,13.573921601152918,45.085899789826016
15.75,14.0,0.8571428571428571,3.4285714285714284,162.5,6.5,45.076213319135285,126.2133972935788,18.77971492371641,2.4611612472247866,0.24831166164631624,57.98008591042089,2.3192034364168355,3.3748476155949843,2.9293677303364465,0.44547988525853777,6.374847615594984,15.027801116757189,60.10401443589247,1.2258415804038536,73.04063708664727,59.46891967433001,7.195541481277813,62.388610951304386,0.0,0.0,low,low,low,1.026751112333125,False,False,,safe_controlled_hypoventilation,Controlled hypoventilation,8.819203436416835,13.571717412317255,45.076213319135285
15.8333,14.0,0.8571428571428571,3.4285714285714284,162.5,6.5,45.06655563436894,126.18635577623301,18.780218083886783,2.4606339376365436,0.24823754357930808,57.9570474410814,2.318281897643256,3.37341623201897,2.928125289392466,0.4452909426265039,6.37341623201897,15.02613790298951,60.09269353735845,1.226002318668378,73.0310609014588,59.461540986759026,7.195583192324605,62.390435287828666,0.0,0.0,low,low,low,1.02650084605237,False,False,,safe_controlled_hypoventilation,Controlled hypoventilation,8.818281897643256,13.569519914699775,45.06655563436894
15.9167,14.0,0.8571428571428571,3.4285714285714284,162.5,6.5,45.05692664998193,126.1593946199494,18.780719714777646,2.4601081950890133,0.24816363618079204,57.934078993697426,2.317363159747897,3.371989275265602,2.9268866909305427,0.44510258433505934,6.3719892752656015,15.024479833022903,60.081406483004834,1.2261626230178098,73.02151306784656,59.454183980397616,7.195624786782395,62.392254205633904,0.0,0.0,low,low,low,1.0262512793056295,False,False,,safe_controlled_hypoventilation,Controlled hypoventilation,8.817363159747897,13.56732908744894,45.05692664998193
16.0,14.0,0.8571428571428571,3.4285714285714284,162.5,6.5,45.04732628068345,126.13251358591366,18.781219821116782,2.459584014925316,0.24808993888305078,57.91118035179575,2.31644721407183,3.3705667311838754,2.925651922667604,0.4449148085162715,6.370566731183875,15.022826890414432,60.070153171097886,1.2263224945106272,73.01199350153819,59.44684859175612,7.1956662649589,62.39406772087229,0.0,0.0,low,low,low,1.0260024102465994,False,False,,safe_controlled_hypoventilation,Controlled hypoventilation,8.81644721407183,13.565144909782063,45.04732628068345
16.0833,14.0,0.8571428571428571,3.4285714285714284,162.5,6.5,45.03775444143616,126.10571243602124,18.781718407616967,2.4590613925024143,0.2480164511196998,57.88835129958938,2.315534051983575,3.36914858567051,2.9244209723620025,0.4447276133085074,6.36914858567051,15.021179058776623,60.05893350021278,1.2264819342033022,73.0025021185175,59.43953475753246,7.195707627161116,62.3958758496472,0.0,0.0,low,low,low,1.0257542370333077,False,False,,safe_controlled_hypoventilation,Controlled hypoventilation,8.815534051983576,13.562967360985034,45.03775444143616
16.1667,14.0,0.8571428571428571,3.4285714285714284,162.5,6.5,45.0282110474554,126.07899093287512,18.782215478976067,2.4585403231910647,0.24794317232568455,57.865591621975,2.314623664879,3.3677348246697485,2.923193827813342,0.4445409968564067,6.367734824669748,15.019536321777206,60.04774736923261,1.2266409431503025,72.9930388350236,59.43224241461148,7.19574887369531,62.39767860801326,0.0,0.0,low,low,low,1.0255067578281416,False,False,,safe_controlled_hypoventilation,Controlled hypoventilation,8.814623664879,13.560796420412117,45.0282110474554
16.25,14.0,0.8571428571428571,3.4285714285714284,162.5,6.5,45.01869601420852,126.05234883978386,18.782711039877043,2.4580208023757852,0.24787010193727968,57.84290110453099,2.3137160441812394,3.3663254341732074,2.921970476862344,0.4443549573108636,6.366325434173207,15.017898663138975,60.036594677347495,1.2267995224040933,72.98360356754999,59.42497150006437,7.19579000486703,62.39947601197663,0.0,0.0,low,low,low,1.025259970797821,False,False,,safe_controlled_hypoventilation,Controlled hypoventilation,8.81371604418124,13.558632067485618,45.018696014208516
16.3333,14.0,0.8571428571428571,3.4285714285714284,162.5,6.5,45.00920925741404,126.0257859207593,18.78320509498803,2.4575028254548066,0.24779723939208623,57.82027953351505,2.312811181340602,3.3649204002196913,2.920750907390692,0.4441694928289994,6.364920400219692,15.016266066639545,60.02547532405359,1.2269576730151373,72.9741962328438,59.4177219511481,7.195831020981104,62.401268077495104,0.0,0.0,low,low,low,1.0250138741133767,False,False,,safe_controlled_hypoventilation,Controlled hypoventilation,8.812811181340603,13.556474281695692,45.00920925741404
16.4167,14.0,0.8571428571428571,3.4285714285714284,162.5,6.5,44.999750693040966,125.9993019405147,18.78369764896237,2.4569863878400366,0.2477245841290307,57.79772669586208,2.3119090678344834,3.363519708895028,2.9195351073208844,0.44398460157414377,6.363519708895028,15.014638516111171,60.014389209152135,1.2271153960318948,72.96481674790495,59.410493705304866,7.195871922341638,62.40305482047821,0.0,0.0,low,low,low,1.0247684659501726,False,False,,safe_controlled_hypoventilation,Controlled hypoventilation,8.811909067834483,13.554323042600082,44.999750693040966
